id,name,html_url,forks,stars,size,language,url,created_at,watchers,pull_requests,commits
48223179,2048,https://github.com/lihexd/2048,0,0,144,JavaScript,https://api.github.com/repos/lihexd/2048,2015-12-18T08:20:27Z,1,0,4
47694846,2048,https://github.com/winterbang/2048,0,0,9,Ruby,https://api.github.com/repos/winterbang/2048,2015-12-09T14:03:32Z,1,0,6
48246228,2048,https://github.com/iTonyYo/2048,0,0,37,JavaScript,https://api.github.com/repos/iTonyYo/2048,2015-12-18T16:53:53Z,1,0,8
48303338,2048,https://github.com/AFurnik/2048,0,0,3,C++,https://api.github.com/repos/AFurnik/2048,2015-12-20T01:27:23Z,1,0,2
17618566,2048,https://github.com/LucasSimpson/2048,0,0,38,Python,https://api.github.com/repos/LucasSimpson/2048,2014-03-11T04:39:18Z,1,0,25
48123819,2048,https://github.com/manikiranp/2048,0,0,2,Python,https://api.github.com/repos/manikiranp/2048,2015-12-16T17:06:12Z,1,0,2
28905529,2048,https://github.com/johnfanyong/2048,0,0,0,,https://api.github.com/repos/johnfanyong/2048,2015-01-07T08:26:01Z,1,0,1
51506542,2048,https://github.com/Divyangchauhan/2048,0,0,3,,https://api.github.com/repos/Divyangchauhan/2048,2016-02-11T10:02:13Z,1,0,1
40957799,2048,https://github.com/VenkatramanC/2048,0,0,392,CSS,https://api.github.com/repos/VenkatramanC/2048,2015-08-18T07:37:48Z,1,0,1
43238662,2048,https://github.com/Xi-Plus/2048,0,0,5,PHP,https://api.github.com/repos/Xi-Plus/2048,2015-09-27T07:45:39Z,1,0,3
47392041,2048,https://github.com/mengxianliang/2048,0,0,9,Objective-C,https://api.github.com/repos/mengxianliang/2048,2015-12-04T08:43:45Z,1,0,1
46683537,2048,https://github.com/bkushigian/2048,0,0,62,C++,https://api.github.com/repos/bkushigian/2048,2015-11-22T22:27:52Z,1,0,29
43748341,2048,https://github.com/Narigo/2048,0,0,61,JavaScript,https://api.github.com/repos/Narigo/2048,2015-10-06T12:12:34Z,1,0,68
47502176,2048,https://github.com/1176294096/2048,0,0,44,JavaScript,https://api.github.com/repos/1176294096/2048,2015-12-06T15:27:33Z,1,0,2
47240988,2048,https://github.com/hxp201406/2048,0,0,14,,https://api.github.com/repos/hxp201406/2048,2015-12-02T06:12:18Z,1,0,1
47118764,2048,https://github.com/rickyipcw/2048,0,0,1,,https://api.github.com/repos/rickyipcw/2048,2015-11-30T13:02:30Z,1,0,1
46929354,2048,https://github.com/onlydel/2048,0,0,0,,https://api.github.com/repos/onlydel/2048,2015-11-26T13:49:34Z,1,0,2
46981406,2048,https://github.com/xwzy/2048,0,0,1,C,https://api.github.com/repos/xwzy/2048,2015-11-27T13:22:13Z,1,0,2
47059823,2048,https://github.com/ShmilyMx/2048,0,0,6473,C++,https://api.github.com/repos/ShmilyMx/2048,2015-11-29T10:54:36Z,1,0,2
46794228,2048,https://github.com/seyton/2048,0,0,21,Swift,https://api.github.com/repos/seyton/2048,2015-11-24T13:44:14Z,1,0,6
47079317,2048,https://github.com/nivitarora/2048,0,0,3,JavaScript,https://api.github.com/repos/nivitarora/2048,2015-11-29T20:36:36Z,1,0,4
18434378,2048,https://github.com/JerryXie96/2048,0,0,732,CSS,https://api.github.com/repos/JerryXie96/2048,2014-04-04T09:39:06Z,1,0,2
46313278,2048,https://github.com/AhrenLi/2048,0,0,109297,C#,https://api.github.com/repos/AhrenLi/2048,2015-11-17T00:52:12Z,1,0,2
46150886,2048,https://github.com/HuSCII/2048,0,0,406,JavaScript,https://api.github.com/repos/HuSCII/2048,2015-11-13T22:34:33Z,4,0,11
45708884,2048,https://github.com/CourtneyBrousseau/2048,0,0,0,Python,https://api.github.com/repos/CourtneyBrousseau/2048,2015-11-06T21:30:28Z,1,0,1
45446724,2048,https://github.com/smurthy96/2048,0,0,192,Java,https://api.github.com/repos/smurthy96/2048,2015-11-03T06:34:36Z,2,0,17
45779503,2048,https://github.com/rastasoft/2048,0,0,0,CSS,https://api.github.com/repos/rastasoft/2048,2015-11-08T12:28:19Z,1,0,1
32023299,2048,https://github.com/CedricRaison/2048,0,0,216,JavaScript,https://api.github.com/repos/CedricRaison/2048,2015-03-11T14:51:28Z,1,0,4
19210854,2048,https://github.com/pinak/2048,0,0,536,C++,https://api.github.com/repos/pinak/2048,2014-04-27T17:11:53Z,1,0,22
18054482,2048,https://github.com/mhndr/2048,0,0,100,Python,https://api.github.com/repos/mhndr/2048,2014-03-24T07:09:33Z,1,0,2
45913464,2048,https://github.com/Ruilx/2048,0,0,0,C++,https://api.github.com/repos/Ruilx/2048,2015-11-10T13:27:48Z,1,0,1
45961816,2048,https://github.com/sbisyou/2048,0,0,0,,https://api.github.com/repos/sbisyou/2048,2015-11-11T05:29:30Z,1,0,2
47685648,2048,https://github.com/toyshome/2048,0,0,0,,https://api.github.com/repos/toyshome/2048,2015-12-09T10:52:16Z,1,0,-1
30109867,2048,https://github.com/pedraldo/2048,0,0,41,JavaScript,https://api.github.com/repos/pedraldo/2048,2015-01-31T10:59:36Z,1,0,10
53904324,2048,https://github.com/Gaurav1996/2048,0,0,316,JavaScript,https://api.github.com/repos/Gaurav1996/2048,2016-03-15T01:20:39Z,1,0,2
53739340,2048,https://github.com/ytlin/2048,0,0,4,Shell,https://api.github.com/repos/ytlin/2048,2016-03-12T15:44:18Z,1,0,3
20910709,2048,https://github.com/ZTGeng/2048,1,1,19,Java,https://api.github.com/repos/ZTGeng/2048,2014-06-17T04:54:01Z,1,0,7
53827850,2048,https://github.com/Jtianhang/2048,0,0,0,,https://api.github.com/repos/Jtianhang/2048,2016-03-14T04:54:06Z,1,0,-1
53642325,2048,https://github.com/Bruno1235/2048,0,0,516,Java,https://api.github.com/repos/Bruno1235/2048,2016-03-11T05:34:08Z,1,0,6
53543510,2048,https://github.com/XxinLiang/2048,0,0,82,JavaScript,https://api.github.com/repos/XxinLiang/2048,2016-03-10T00:59:00Z,1,0,1
54028276,2048,https://github.com/sunfuhao/2048,0,0,92,JavaScript,https://api.github.com/repos/sunfuhao/2048,2016-03-16T12:03:22Z,1,0,2
54157822,2048,https://github.com/YutLee/2048,0,0,22,HTML,https://api.github.com/repos/YutLee/2048,2016-03-17T23:17:19Z,1,0,4
53748371,2048,https://github.com/Fukaw/2048,0,0,9,HTML,https://api.github.com/repos/Fukaw/2048,2016-03-12T19:01:40Z,1,0,15
54084953,2048,https://github.com/Liqihan/2048,0,0,0,,https://api.github.com/repos/Liqihan/2048,2016-03-17T03:15:19Z,1,0,-1
26701527,2048,https://github.com/aruch/2048,0,0,35038,Python,https://api.github.com/repos/aruch/2048,2014-11-16T02:45:39Z,1,0,12
35684769,2048,https://github.com/gdgzdar/2048,0,1,3194,JavaScript,https://api.github.com/repos/gdgzdar/2048,2015-05-15T16:33:31Z,2,0,41
54035005,2048,https://github.com/transactive/2048,0,0,110,JavaScript,https://api.github.com/repos/transactive/2048,2016-03-16T13:40:35Z,1,0,2
54075166,2048,https://github.com/corvofeng/2048,0,0,0,,https://api.github.com/repos/corvofeng/2048,2016-03-17T00:06:33Z,1,0,-1
39997827,2048,https://github.com/smashingpumpkin/2048,1,0,13,Python,https://api.github.com/repos/smashingpumpkin/2048,2015-07-31T09:28:19Z,2,0,7
51432058,2048,https://github.com/kubalobo/2048,0,0,54,C++,https://api.github.com/repos/kubalobo/2048,2016-02-10T09:39:20Z,5,0,45
35464208,2048,https://github.com/ching56/2048,0,0,250,C++,https://api.github.com/repos/ching56/2048,2015-05-12T03:16:31Z,2,0,18
52101416,2048,https://github.com/Saket-Komawar/2048,0,0,3,C,https://api.github.com/repos/Saket-Komawar/2048,2016-02-19T16:37:15Z,1,0,5
54682362,2048,https://github.com/Stegalin-inc/2048,0,0,8,C++,https://api.github.com/repos/Stegalin-inc/2048,2016-03-25T00:10:22Z,1,0,4
19244653,2048,https://github.com/6Shan/2048,0,0,5,Java,https://api.github.com/repos/6Shan/2048,2014-04-28T15:59:56Z,1,0,6
54222652,2048,https://github.com/yoktur/2048,0,0,7,C,https://api.github.com/repos/yoktur/2048,2016-03-18T18:19:02Z,1,0,8
51509503,2048,https://github.com/pwszebor/2048,0,0,31,C++,https://api.github.com/repos/pwszebor/2048,2016-02-11T11:05:17Z,1,0,3
52504404,2048,https://github.com/XiaoAndroid/2048,0,1,103,Java,https://api.github.com/repos/XiaoAndroid/2048,2016-02-25T07:08:47Z,1,0,2
50344257,2048,https://github.com/wanglau/2048,0,0,2207,JavaScript,https://api.github.com/repos/wanglau/2048,2016-01-25T10:45:28Z,1,0,3
50413674,2048,https://github.com/CodeLadyJJY/2048,0,0,4722,C++,https://api.github.com/repos/CodeLadyJJY/2048,2016-01-26T08:09:29Z,1,0,2
24135629,2048,https://github.com/enml/2048,0,0,12,JavaScript,https://api.github.com/repos/enml/2048,2014-09-17T08:04:50Z,1,0,20
52781647,2048,https://github.com/huangchangxin/2048,0,0,91,JavaScript,https://api.github.com/repos/huangchangxin/2048,2016-02-29T10:02:46Z,1,0,1
52490439,2048,https://github.com/madhsia/2048,0,0,10,Java,https://api.github.com/repos/madhsia/2048,2016-02-25T02:25:47Z,1,0,1
50281576,2048,https://github.com/wingedrobin/2048,0,0,284,JavaScript,https://api.github.com/repos/wingedrobin/2048,2016-01-24T09:52:33Z,1,0,4
24929550,2048,https://github.com/lionelster/2048,0,0,9,Python,https://api.github.com/repos/lionelster/2048,2014-10-08T07:33:17Z,1,0,13
49122633,2048,https://github.com/KlausQIU/2048,0,0,3,Python,https://api.github.com/repos/KlausQIU/2048,2016-01-06T08:21:55Z,1,0,6
49627387,2048,https://github.com/zbqCat/2048,0,0,1,HTML,https://api.github.com/repos/zbqCat/2048,2016-01-14T06:25:13Z,1,0,1
53176897,2048,https://github.com/kevinstan/2048,0,0,0,,https://api.github.com/repos/kevinstan/2048,2016-03-05T01:44:48Z,1,0,-1
53094432,2048,https://github.com/webize/2048,0,1,191,JavaScript,https://api.github.com/repos/webize/2048,2016-03-04T00:25:11Z,2,0,10
52096914,2048,https://github.com/weapon-xx/2048,0,0,78,JavaScript,https://api.github.com/repos/weapon-xx/2048,2016-02-19T15:30:04Z,1,0,6
19785530,2048,https://github.com/kruthar/2048,0,0,109,CSS,https://api.github.com/repos/kruthar/2048,2014-05-14T15:41:29Z,1,0,16
52333178,2048,https://github.com/JinXin229/2048,0,0,0,,https://api.github.com/repos/JinXin229/2048,2016-02-23T05:33:47Z,1,0,1
51945286,2048,https://github.com/976279080/2048,0,0,45,JavaScript,https://api.github.com/repos/976279080/2048,2016-02-17T18:30:18Z,1,0,4
40038982,2048,https://github.com/leishenzaici/2048,0,0,36587,JavaScript,https://api.github.com/repos/leishenzaici/2048,2015-08-01T07:23:14Z,1,0,33
49672901,2048,https://github.com/lwalid/2048,0,0,16,Java,https://api.github.com/repos/lwalid/2048,2016-01-14T20:23:01Z,1,0,2
52662456,2048,https://github.com/CcGod/2048,0,0,120,JavaScript,https://api.github.com/repos/CcGod/2048,2016-02-27T10:57:49Z,1,0,21
52994586,2048,https://github.com/pchain2004/2048,0,0,0,,https://api.github.com/repos/pchain2004/2048,2016-03-02T20:35:16Z,1,0,-1
52580952,2048,https://github.com/KennyDang93/2048,0,0,104,Java,https://api.github.com/repos/KennyDang93/2048,2016-02-26T05:29:55Z,1,0,1
53317061,2048,https://github.com/Hamza152/2048,0,0,0,,https://api.github.com/repos/Hamza152/2048,2016-03-07T10:32:42Z,1,0,1
53310787,2048,https://github.com/frankcolonel/2048,0,0,0,,https://api.github.com/repos/frankcolonel/2048,2016-03-07T08:58:50Z,1,0,-1
49792852,2048,https://github.com/Teodoro777/2048,0,0,34,C,https://api.github.com/repos/Teodoro777/2048,2016-01-16T22:05:09Z,2,0,62
53383879,2048,https://github.com/kelvinbean/2048,0,0,4,JavaScript,https://api.github.com/repos/kelvinbean/2048,2016-03-08T04:59:40Z,1,0,3
54575598,2048,https://github.com/sn0wdown/2048,0,0,9,Python,https://api.github.com/repos/sn0wdown/2048,2016-03-23T16:27:05Z,1,0,2
54563485,2048,https://github.com/qiuhx2008/2048,0,0,56,Python,https://api.github.com/repos/qiuhx2008/2048,2016-03-23T13:51:21Z,1,0,3
53509400,2048,https://github.com/boldt84/2048,0,0,0,,https://api.github.com/repos/boldt84/2048,2016-03-09T15:37:20Z,1,0,-1
53666714,2048,https://github.com/Riverstrider/2048,0,0,3,,https://api.github.com/repos/Riverstrider/2048,2016-03-11T12:49:45Z,1,0,3
53663298,2048,https://github.com/KieRigby/2048,0,0,65,C++,https://api.github.com/repos/KieRigby/2048,2016-03-11T11:41:47Z,1,0,4
44065188,2048,https://github.com/thundergnat/2048,0,1,7,Perl6,https://api.github.com/repos/thundergnat/2048,2015-10-11T18:56:59Z,2,0,12
53027908,2048,https://github.com/alexandermueller/2048,1,1,14,Python,https://api.github.com/repos/alexandermueller/2048,2016-03-03T06:47:21Z,0,0,17
55151142,2048,https://github.com/Kushank-Arora/2048,0,0,949,C++,https://api.github.com/repos/Kushank-Arora/2048,2016-03-31T13:04:36Z,1,0,1
55176921,2048,https://github.com/vladislavturlai/2048,0,0,1,C++,https://api.github.com/repos/vladislavturlai/2048,2016-03-31T19:23:35Z,1,0,2
55232771,2048,https://github.com/drozd96/2048,0,0,38,C++,https://api.github.com/repos/drozd96/2048,2016-04-01T13:03:32Z,1,0,12
55513557,2048,https://github.com/yeldiRium/2048,0,0,46,Python,https://api.github.com/repos/yeldiRium/2048,2016-04-05T14:12:03Z,2,0,84
56768446,2048,https://github.com/toanleviet95/2048,0,0,10695,C++,https://api.github.com/repos/toanleviet95/2048,2016-04-21T11:32:24Z,1,0,1
56926895,2048,https://github.com/sj8716643/2048,0,0,18,JavaScript,https://api.github.com/repos/sj8716643/2048,2016-04-23T15:40:16Z,1,0,5
56444317,2048,https://github.com/coddingBoy/2048,0,0,6,JavaScript,https://api.github.com/repos/coddingBoy/2048,2016-04-17T15:41:02Z,1,0,4
56501858,2048,https://github.com/nijinaniyath/2048,0,0,0,,https://api.github.com/repos/nijinaniyath/2048,2016-04-18T11:22:37Z,1,0,1
56607347,2048,https://github.com/Boiethios/2048,0,0,21,C,https://api.github.com/repos/Boiethios/2048,2016-04-19T15:09:33Z,1,0,2
56776092,2048,https://github.com/Pitossomo/2048,0,0,1429,CSS,https://api.github.com/repos/Pitossomo/2048,2016-04-21T13:29:18Z,1,0,5
54242533,2048,https://github.com/monicawzhou/2048,0,0,10,Java,https://api.github.com/repos/monicawzhou/2048,2016-03-19T02:08:50Z,1,0,7
19204581,2048,https://github.com/celiorty/2048,0,1,144,Python,https://api.github.com/repos/celiorty/2048,2014-04-27T13:14:52Z,1,0,5
56035298,2048,https://github.com/jacecao/2048,0,0,40,JavaScript,https://api.github.com/repos/jacecao/2048,2016-04-12T05:56:38Z,1,0,2
55699927,2048,https://github.com/jiangchenguang/2048,0,0,3,JavaScript,https://api.github.com/repos/jiangchenguang/2048,2016-04-07T14:10:58Z,1,0,3
40952608,2048,https://github.com/Flashylone/2048,0,0,74,JavaScript,https://api.github.com/repos/Flashylone/2048,2015-08-18T05:29:23Z,1,0,5
30088120,2048,https://github.com/krystalgamer/2048,0,0,136,C,https://api.github.com/repos/krystalgamer/2048,2015-01-30T19:50:14Z,1,0,5
57320603,2048,https://github.com/sfrieson/2048,0,0,2,JavaScript,https://api.github.com/repos/sfrieson/2048,2016-04-28T17:16:47Z,1,0,2
47199565,2048,https://github.com/scharlatan/2048,0,0,30,C,https://api.github.com/repos/scharlatan/2048,2015-12-01T15:47:59Z,0,0,53
36349842,2048,https://github.com/brucehan77/2048,0,0,208,JavaScript,https://api.github.com/repos/brucehan77/2048,2015-05-27T07:10:29Z,1,0,6
17921353,2048,https://github.com/Arnfinng/2048,0,0,0,,https://api.github.com/repos/Arnfinng/2048,2014-03-19T21:39:09Z,1,0,-1
17938205,2048,https://github.com/lencse/2048,1,0,700,CSS,https://api.github.com/repos/lencse/2048,2014-03-20T10:11:56Z,1,0,119
17941652,2048,https://github.com/jijinjohn/2048,1,0,168,C,https://api.github.com/repos/jijinjohn/2048,2014-03-20T12:28:15Z,1,0,6
17916124,2048,https://github.com/ZimnaPizza/2048,0,0,0,,https://api.github.com/repos/ZimnaPizza/2048,2014-03-19T18:45:11Z,1,0,-1
17944338,2048,https://github.com/miisakas/2048,0,0,252,,https://api.github.com/repos/miisakas/2048,2014-03-20T13:51:59Z,1,0,6
17925223,2048,https://github.com/khasenfang/2048,0,0,0,,https://api.github.com/repos/khasenfang/2048,2014-03-20T00:13:25Z,1,0,-1
17903722,2048,https://github.com/Gricha/2048,0,0,136,C,https://api.github.com/repos/Gricha/2048,2014-03-19T12:43:32Z,2,0,9
17930555,2048,https://github.com/xpycc/2048,0,1,172,C++,https://api.github.com/repos/xpycc/2048,2014-03-20T04:20:09Z,1,0,9
17652419,2048,https://github.com/orez-/2048,0,0,132,Python,https://api.github.com/repos/orez-/2048,2014-03-12T02:16:39Z,1,0,6
17951750,2048,https://github.com/chen1502/2048,0,0,140,Java,https://api.github.com/repos/chen1502/2048,2014-03-20T17:28:34Z,1,0,15
18016276,2048,https://github.com/shachey/2048,0,0,4492,Java,https://api.github.com/repos/shachey/2048,2014-03-22T18:10:47Z,1,0,4
17767393,2048,https://github.com/charliezhang/2048,1,0,6158,JavaScript,https://api.github.com/repos/charliezhang/2048,2014-03-15T03:32:53Z,4,1,161
17786262,2048,https://github.com/Siva1456/2048,0,0,408,CSS,https://api.github.com/repos/Siva1456/2048,2014-03-15T21:48:20Z,1,0,6
17700161,2048,https://github.com/gbachik/2048,0,0,3472,JavaScript,https://api.github.com/repos/gbachik/2048,2014-03-13T06:32:53Z,0,0,39
17740754,2048,https://github.com/Antix/2048,0,0,2128,JavaScript,https://api.github.com/repos/Antix/2048,2014-03-14T09:06:04Z,2,0,4
17731840,2048,https://github.com/xdylxdyl/2048,0,0,4572,JavaScript,https://api.github.com/repos/xdylxdyl/2048,2014-03-14T01:32:35Z,1,0,2
17708543,2048,https://github.com/enginegl/2048,0,0,536,Java,https://api.github.com/repos/enginegl/2048,2014-03-13T11:59:18Z,1,0,28
17813083,2048,https://github.com/martoncsukas/2048,0,0,424,CSS,https://api.github.com/repos/martoncsukas/2048,2014-03-17T00:42:34Z,1,0,2
17791941,2048,https://github.com/sdmtr/2048,0,1,344,CSS,https://api.github.com/repos/sdmtr/2048,2014-03-16T04:18:16Z,1,0,3
17803754,2048,https://github.com/FriedDust/2048,0,1,228,JavaScript,https://api.github.com/repos/FriedDust/2048,2014-03-16T16:44:02Z,1,0,5
18556064,2048,https://github.com/jianxin1010/2048,0,0,0,,https://api.github.com/repos/jianxin1010/2048,2014-04-08T11:42:38Z,1,0,1
18556967,2048,https://github.com/michaelcp/2048,0,0,156,,https://api.github.com/repos/michaelcp/2048,2014-04-08T12:15:13Z,1,0,1
18124164,2048,https://github.com/olymcircle/2048,0,0,360,JavaScript,https://api.github.com/repos/olymcircle/2048,2014-03-26T02:18:32Z,1,0,2
18256197,2048,https://github.com/cjpmuchan/2048,0,0,124,C,https://api.github.com/repos/cjpmuchan/2048,2014-03-30T02:56:43Z,1,0,2
18277716,2048,https://github.com/rickparrish/2048,0,1,1160,Pascal,https://api.github.com/repos/rickparrish/2048,2014-03-31T00:45:30Z,2,0,24
18281232,2048,https://github.com/binarycarpenter/2048,0,0,364,JavaScript,https://api.github.com/repos/binarycarpenter/2048,2014-03-31T03:58:20Z,1,0,35
18249214,2048,https://github.com/hua048/2048,0,0,136,,https://api.github.com/repos/hua048/2048,2014-03-29T19:43:17Z,1,0,1
18268639,2048,https://github.com/itaibn/2048,0,0,136,Haskell,https://api.github.com/repos/itaibn/2048,2014-03-30T16:56:57Z,1,0,2
18080240,2048,https://github.com/kohlrabi90/2048,0,0,65,Python,https://api.github.com/repos/kohlrabi90/2048,2014-03-24T21:53:13Z,1,0,3
18082664,2048,https://github.com/tjhsstgeek/2048,0,0,436,JavaScript,https://api.github.com/repos/tjhsstgeek/2048,2014-03-24T23:36:03Z,2,0,14
18200529,2048,https://github.com/jmoney4769/2048,0,0,0,,https://api.github.com/repos/jmoney4769/2048,2014-03-28T03:59:29Z,1,0,-1
18205708,2048,https://github.com/erichjobs/2048,0,0,0,,https://api.github.com/repos/erichjobs/2048,2014-03-28T08:32:46Z,1,0,-1
18185879,2048,https://github.com/andytoteach/2048,0,0,0,,https://api.github.com/repos/andytoteach/2048,2014-03-27T18:03:13Z,1,0,1
18565941,2048,https://github.com/kiokokun/2048,0,0,0,,https://api.github.com/repos/kiokokun/2048,2014-04-08T16:28:41Z,1,0,-1
18623065,2048,https://github.com/ahibgi/2048,0,0,0,,https://api.github.com/repos/ahibgi/2048,2014-04-10T03:46:04Z,1,0,-1
18644956,2048,https://github.com/ibmaciel/2048,0,0,0,,https://api.github.com/repos/ibmaciel/2048,2014-04-10T17:17:47Z,1,0,-1
18641874,2048,https://github.com/Mukhtaar/2048,0,0,0,,https://api.github.com/repos/Mukhtaar/2048,2014-04-10T15:37:22Z,1,0,-1
18417769,2048,https://github.com/Ethermind/2048,0,0,0,,https://api.github.com/repos/Ethermind/2048,2014-04-03T20:48:22Z,1,0,-1
18489719,2048,https://github.com/gangseok514/2048,0,0,0,,https://api.github.com/repos/gangseok514/2048,2014-04-06T13:05:49Z,1,0,-1
18150372,2048,https://github.com/Andryyo/2048,0,0,148,Java,https://api.github.com/repos/Andryyo/2048,2014-03-26T19:10:39Z,1,0,2
18141857,2048,https://github.com/krisz90/2048,0,0,0,,https://api.github.com/repos/krisz90/2048,2014-03-26T14:55:07Z,1,0,-1
18168160,2048,https://github.com/fuwapaca/2048,0,0,392,,https://api.github.com/repos/fuwapaca/2048,2014-03-27T07:46:11Z,1,0,2
18310716,2048,https://github.com/Dunesy/2048,0,0,160,Java,https://api.github.com/repos/Dunesy/2048,2014-03-31T22:52:59Z,1,0,4
18333140,2048,https://github.com/uchihatmtkinu/2048,0,0,0,,https://api.github.com/repos/uchihatmtkinu/2048,2014-04-01T14:52:43Z,1,0,-1
18264631,2048,https://github.com/xuanyan0x7c7/2048,1,1,561,JavaScript,https://api.github.com/repos/xuanyan0x7c7/2048,2014-03-30T13:32:22Z,1,0,29
18530477,2048,https://github.com/ElMolcho/2048,0,0,0,,https://api.github.com/repos/ElMolcho/2048,2014-04-07T19:35:12Z,1,0,-1
18652100,2048,https://github.com/Sedmikrasky/2048,1,0,100,,https://api.github.com/repos/Sedmikrasky/2048,2014-04-10T21:14:42Z,1,0,1
18615545,2048,https://github.com/sciprut/2048,0,0,0,,https://api.github.com/repos/sciprut/2048,2014-04-09T22:23:05Z,1,0,-1
18637158,2048,https://github.com/chankl/2048,0,0,0,,https://api.github.com/repos/chankl/2048,2014-04-10T13:21:02Z,1,0,-1
18657400,2048,https://github.com/swarthout/2048,0,0,224,Python,https://api.github.com/repos/swarthout/2048,2014-04-11T00:48:48Z,1,0,15
18415695,2048,https://github.com/chessdork/2048,0,0,192,Java,https://api.github.com/repos/chessdork/2048,2014-04-03T19:39:04Z,1,0,11
18422198,2048,https://github.com/KevinGG/2048,0,0,172,JavaScript,https://api.github.com/repos/KevinGG/2048,2014-04-04T00:03:17Z,1,0,2
21506001,2048,https://github.com/vicky260391/2048,0,0,0,,https://api.github.com/repos/vicky260391/2048,2014-07-04T19:18:42Z,1,0,1
21990428,2048,https://github.com/xenocide15/2048,0,0,0,,https://api.github.com/repos/xenocide15/2048,2014-07-18T18:37:41Z,1,0,-1
22022779,2048,https://github.com/SebastianGoeb/2048,0,0,752,JavaScript,https://api.github.com/repos/SebastianGoeb/2048,2014-07-20T00:38:44Z,1,0,2
21682695,2048,https://github.com/MrHuxu/2048,0,0,128,Ruby,https://api.github.com/repos/MrHuxu/2048,2014-07-10T06:36:32Z,1,0,5
21319007,2048,https://github.com/lay331/2048,0,0,176,JavaScript,https://api.github.com/repos/lay331/2048,2014-06-29T07:51:44Z,1,0,7
23114484,2048,https://github.com/Rorchach/2048,0,0,4932,JavaScript,https://api.github.com/repos/Rorchach/2048,2014-08-19T15:04:10Z,0,0,18
23186906,2048,https://github.com/hczhi/2048,0,0,172,JavaScript,https://api.github.com/repos/hczhi/2048,2014-08-21T12:50:26Z,1,0,2
23261265,2048,https://github.com/gisellegk/2048,0,0,192,C++,https://api.github.com/repos/gisellegk/2048,2014-08-23T17:01:31Z,1,0,3
23043878,2048,https://github.com/4ye-casts/2048,0,0,228,CoffeeScript,https://api.github.com/repos/4ye-casts/2048,2014-08-17T15:46:39Z,1,0,7
23134585,2048,https://github.com/clemagyin/2048,0,0,192,JavaScript,https://api.github.com/repos/clemagyin/2048,2014-08-20T03:29:22Z,2,0,5
23295549,2048,https://github.com/Thumperrr/2048,0,0,144,C++,https://api.github.com/repos/Thumperrr/2048,2014-08-24T23:07:51Z,1,0,3
23299712,2048,https://github.com/ccbristo/2048,0,0,140,C#,https://api.github.com/repos/ccbristo/2048,2014-08-25T02:47:06Z,1,0,5
23309154,2048,https://github.com/DaxiongheXiaomiao/2048,0,1,196,Objective-C,https://api.github.com/repos/DaxiongheXiaomiao/2048,2014-08-25T09:47:56Z,0,0,6
23382539,2048,https://github.com/Venugopal46/2048,0,0,156,JavaScript,https://api.github.com/repos/Venugopal46/2048,2014-08-27T08:30:45Z,1,0,3
23136938,2048,https://github.com/cgdzin/2048,0,0,108,,https://api.github.com/repos/cgdzin/2048,2014-08-20T05:25:00Z,1,0,1
23412896,2048,https://github.com/DunLiu/2048,0,0,0,,https://api.github.com/repos/DunLiu/2048,2014-08-28T02:40:34Z,1,0,-1
23475222,2048,https://github.com/levmixali4/2048,0,0,184,C#,https://api.github.com/repos/levmixali4/2048,2014-08-29T19:25:01Z,1,0,8
18659468,2048,https://github.com/gvolger/2048,0,0,0,,https://api.github.com/repos/gvolger/2048,2014-04-11T02:18:46Z,1,0,-1
18679996,2048,https://github.com/MubasheerCK/2048,0,0,108,,https://api.github.com/repos/MubasheerCK/2048,2014-04-11T16:02:03Z,1,0,1
18710392,2048,https://github.com/manuelpiesold/2048,0,0,188,JavaScript,https://api.github.com/repos/manuelpiesold/2048,2014-04-12T17:46:17Z,2,0,1
18695707,2048,https://github.com/rwoodfill/2048,0,0,0,,https://api.github.com/repos/rwoodfill/2048,2014-04-12T03:50:13Z,1,0,1
18702904,2048,https://github.com/pyrk2142/2048,0,0,540,CSS,https://api.github.com/repos/pyrk2142/2048,2014-04-12T11:48:15Z,1,0,1
18697080,2048,https://github.com/eskgupta007/2048,0,0,108,,https://api.github.com/repos/eskgupta007/2048,2014-04-12T05:30:01Z,1,0,1
18690245,2048,https://github.com/estlaurent/2048,0,0,0,,https://api.github.com/repos/estlaurent/2048,2014-04-11T22:08:23Z,1,0,-1
18784906,2048,https://github.com/publicuniverse/2048,0,0,0,,https://api.github.com/repos/publicuniverse/2048,2014-04-15T02:37:27Z,1,0,-1
18769462,2048,https://github.com/msgodf/2048,0,0,200,Clojure,https://api.github.com/repos/msgodf/2048,2014-04-14T17:21:35Z,1,0,30
18774776,2048,https://github.com/khem1992/2048,0,0,0,,https://api.github.com/repos/khem1992/2048,2014-04-14T20:06:00Z,1,0,-1
18787893,2048,https://github.com/cthufo/2048,0,1,148,C,https://api.github.com/repos/cthufo/2048,2014-04-15T04:54:29Z,1,0,3
18675574,2048,https://github.com/king1991wbs/2048,1,0,128,C++,https://api.github.com/repos/king1991wbs/2048,2014-04-11T13:46:00Z,1,0,5
18841935,2048,https://github.com/yi-shiou/2048,0,0,741,Java,https://api.github.com/repos/yi-shiou/2048,2014-04-16T14:08:54Z,1,0,3
18878560,2048,https://github.com/Gagsdoo/2048,0,0,124,,https://api.github.com/repos/Gagsdoo/2048,2014-04-17T13:05:02Z,1,0,2
